timestamp,item_id,item_name,item_type,parent_id,quantity,lead_time,cost,supplier,inventory,min_stock,assembly_time
2024-07-07 10:00:00,LN749,Lens Assembly,component,OS001,1,43,997541,PrecisionOptics,1,1,24
2023-11-24 13:15:00,LS750,Light Source,component,OS001,1,31,503543,LaserTech,3,2,7
2023-09-17 09:30:00,MR751,Mirror Set,component,OS001,2,20,191863,ReflectCo,12,3,17
2024-06-27 07:45:00,MT752,High-Precision Motor,component,WS002,4,14,49915,MotorWorks,25,7,12
2023-09-04 15:00:00,SN753,Position Sensor,component,WS002,1,10,19635,SensorTech,34,11,6
2023-09-12 14:30:00,CP754,Industrial Computer,component,CS003,1,20,101744,CompTech,9,2,3
2023-11-05 10:00:00,SW755,Control Software Package,component,CS003,1,5,502605,SoftwareSolutions,12,4,1
2024-03-14 09:15:00,LM756,Advanced Lithography Machine,final_product,,1,186,15190878,OurCompany,5,1,0
2024-05-23 14:30:00,OS757,Optical System,subsystem,LM000,1,86,4876774,OpticsCorp,2,1,44
2024-02-26 11:45:00,WS758,Wafer Stage,subsystem,LM000,1,55,2027961,MotionTech,4,1,35
2024-01-10 08:00:00,CS759,Control System,subsystem,LM000,1,45,1000771,ControlSolutions,5,1,21
2024-05-05 16:20:00,FR760,Frame,component,LM000,1,32,494745,StructureCo,7,2,12
2023-08-11 10:00:00,LN761,Lens Assembly,component,OS001,1,47,950737,PrecisionOptics,2,1,23
2024-02-18 13:15:00,LS762,Light Source,component,OS001,1,31,480044,LaserTech,5,2,7
2024-03-02 09:30:00,MR763,Mirror Set,component,OS001,2,19,197161,ReflectCo,8,3,15
2023-09-17 07:45:00,MT764,High-Precision Motor,component,WS002,3,15,50127,MotorWorks,14,7,12
2024-06-17 15:00:00,SN765,Position Sensor,component,WS002,2,9,20227,SensorTech,38,13,6
2023-07-27 14:30:00,CP766,Industrial Computer,component,CS003,1,18,96405,CompTech,8,2,4
2024-05-27 10:00:00,SW767,Control Software Package,component,CS003,1,5,493819,SoftwareSolutions,11,4,1
2024-05-29 09:15:00,LM768,Advanced Lithography Machine,final_product,,1,179,15098365,OurCompany,4,1,0
2024-01-01 14:30:00,OS769,Optical System,subsystem,LM000,1,81,5141437,OpticsCorp,2,1,46
2024-03-18 11:45:00,WS770,Wafer Stage,subsystem,LM000,1,56,2040976,MotionTech,3,1,33
2024-02-05 08:00:00,CS771,Control System,subsystem,LM000,1,49,1017047,ControlSolutions,5,1,22
2024-04-14 16:20:00,FR772,Frame,component,LM000,1,28,515911,StructureCo,6,2,12
2023-12-14 10:00:00,LN773,Lens Assembly,component,OS001,1,47,1008421,PrecisionOptics,2,1,23
2023-11-17 13:15:00,LS774,Light Source,component,OS001,1,31,511391,LaserTech,4,1,8
2024-04-04 09:30:00,MR775,Mirror Set,component,OS001,1,20,205138,ReflectCo,8,4,17
2023-12-25 07:45:00,MT776,High-Precision Motor,component,WS002,4,14,49240,MotorWorks,15,7,12
2024-06-15 15:00:00,SN777,Position Sensor,component,WS002,2,9,19495,SensorTech,38,11,5
2024-02-03 14:30:00,CP778,Industrial Computer,component,CS003,1,18,96442,CompTech,7,2,4
2023-10-26 10:00:00,SW779,Control Software Package,component,CS003,1,5,519518,SoftwareSolutions,11,4,2
2023-08-19 09:15:00,LM780,Advanced Lithography Machine,final_product,,1,197,14429393,OurCompany,4,1,0
2024-01-07 14:30:00,OS781,Optical System,subsystem,LM000,1,95,4975108,OpticsCorp,2,1,49
2024-02-05 11:45:00,WS782,Wafer Stage,subsystem,LM000,1,65,2097549,MotionTech,3,2,35
2024-04-20 08:00:00,CS783,Control System,subsystem,LM000,1,47,973619,ControlSolutions,4,2,22
2024-07-08 16:20:00,FR784,Frame,component,LM000,1,30,487532,StructureCo,8,3,12
2024-04-29 10:00:00,LN785,Lens Assembly,component,OS001,1,45,1043616,PrecisionOptics,1,1,24
2024-06-26 13:15:00,LS786,Light Source,component,OS001,1,32,515664,LaserTech,6,1,8
2024-02-10 09:30:00,MR787,Mirror Set,component,OS001,2,20,207551,ReflectCo,12,3,17
2024-06-03 07:45:00,MT788,High-Precision Motor,component,WS002,3,14,49212,MotorWorks,15,7,12
2023-08-10 15:00:00,SN789,Position Sensor,component,WS002,2,10,19553,SensorTech,27,11,5
2024-06-17 14:30:00,CP790,Industrial Computer,component,CS003,1,19,100033,CompTech,7,3,4
2023-08-21 10:00:00,SW791,Control Software Package,component,CS003,1,4,500541,SoftwareSolutions,11,5,2
2024-02-13 09:15:00,LM792,Advanced Lithography Machine,final_product,,1,196,14650179,OurCompany,4,2,0
2023-11-25 14:30:00,OS793,Optical System,subsystem,LM000,1,84,5050489,OpticsCorp,2,1,51
2024-05-05 11:45:00,WS794,Wafer Stage,subsystem,LM000,1,56,2080781,MotionTech,3,1,36
2024-01-04 08:00:00,CS795,Control System,subsystem,LM000,1,44,977329,ControlSolutions,5,1,22
2023-12-18 16:20:00,FR796,Frame,component,LM000,1,32,520637,StructureCo,9,2,12
2024-05-13 10:00:00,LN797,Lens Assembly,component,OS001,1,44,1043175,PrecisionOptics,1,1,25
2024-05-19 13:15:00,LS798,Light Source,component,OS001,1,29,505203,LaserTech,6,1,7
2024-01-12 09:30:00,MR799,Mirror Set,component,OS001,2,21,206279,ReflectCo,8,3,17
2023-12-11 07:45:00,MT800,High-Precision Motor,component,WS002,4,16,50305,MotorWorks,17,8,11
2024-06-15 15:00:00,SN801,Position Sensor,component,WS002,1,10,20699,SensorTech,29,11,6
2023-08-10 14:30:00,CP802,Industrial Computer,component,CS003,1,20,104457,CompTech,8,2,4
2024-04-13 10:00:00,SW803,Control Software Package,component,CS003,1,4,519778,SoftwareSolutions,7,5,1
2024-02-18 09:15:00,LM804,Advanced Lithography Machine,final_product,,1,192,15139189,OurCompany,4,1,0
2024-02-12 14:30:00,OS805,Optical System,subsystem,LM000,1,84,5143233,OpticsCorp,3,1,44
2023-09-27 11:45:00,WS806,Wafer Stage,subsystem,LM000,1,65,2047954,MotionTech,4,2,32
2024-03-13 08:00:00,CS807,Control System,subsystem,LM000,1,45,951492,ControlSolutions,5,2,24
2023-09-10 16:20:00,FR808,Frame,component,LM000,1,28,501403,StructureCo,9,2,11
2024-02-17 10:00:00,LN809,Lens Assembly,component,OS001,1,42,982635,PrecisionOptics,2,1,23
2024-05-30 13:15:00,LS810,Light Source,component,OS001,1,29,502572,LaserTech,4,2,7
2024-05-16 09:30:00,MR811,Mirror Set,component,OS001,2,19,205627,ReflectCo,12,3,14
2024-06-24 07:45:00,MT812,High-Precision Motor,component,WS002,3,13,48897,MotorWorks,24,7,11
2023-12-24 15:00:00,SN813,Position Sensor,component,WS002,1,9,20233,SensorTech,29,11,6
2024-02-19 14:30:00,CP814,Industrial Computer,component,CS003,1,19,97161,CompTech,7,3,3
2023-07-31 10:00:00,SW815,Control Software Package,component,CS003,1,5,512663,SoftwareSolutions,10,5,1
2024-02-18 09:15:00,LM816,Advanced Lithography Machine,final_product,,1,168,14367027,OurCompany,5,2,0
2023-09-14 14:30:00,OS817,Optical System,subsystem,LM000,1,97,4984668,OpticsCorp,3,1,46
2024-01-21 11:45:00,WS818,Wafer Stage,subsystem,LM000,1,63,1927437,MotionTech,4,2,34
2023-10-11 08:00:00,CS819,Control System,subsystem,LM000,1,42,1043121,ControlSolutions,6,2,22
2023-12-07 16:20:00,FR820,Frame,component,LM000,1,31,491297,StructureCo,7,2,13
2024-06-14 10:00:00,LN821,Lens Assembly,component,OS001,1,47,1000216,PrecisionOptics,2,1,22
2024-01-06 13:15:00,LS822,Light Source,component,OS001,1,30,502421,LaserTech,4,2,8
2024-03-10 09:30:00,MR823,Mirror Set,component,OS001,2,19,197968,ReflectCo,10,3,15
2023-12-18 07:45:00,MT824,High-Precision Motor,component,WS002,3,13,49322,MotorWorks,25,8,13
2024-07-20 15:00:00,SN825,Position Sensor,component,WS002,1,9,20095,SensorTech,27,13,6
2023-11-29 14:30:00,CP826,Industrial Computer,component,CS003,1,21,100412,CompTech,10,3,4
2023-08-29 10:00:00,SW827,Control Software Package,component,CS003,1,4,510693,SoftwareSolutions,11,4,1
2024-02-12 09:15:00,LM828,Advanced Lithography Machine,final_product,,1,166,14412818,OurCompany,5,2,0
2024-05-22 14:30:00,OS829,Optical System,subsystem,LM000,1,96,5006403,OpticsCorp,2,1,47
2023-11-21 11:45:00,WS830,Wafer Stage,subsystem,LM000,1,57,2081496,MotionTech,4,1,35
2023-08-28 08:00:00,CS831,Control System,subsystem,LM000,1,41,962666,ControlSolutions,6,1,21
2024-01-16 16:20:00,FR832,Frame,component,LM000,1,31,489215,StructureCo,9,3,10
2023-12-26 10:00:00,LN833,Lens Assembly,component,OS001,1,41,1020314,PrecisionOptics,2,1,25
2024-05-29 13:15:00,LS834,Light Source,component,OS001,1,29,503705,LaserTech,4,1,7
2023-08-08 09:30:00,MR835,Mirror Set,component,OS001,2,18,202268,ReflectCo,7,3,15
2023-08-20 07:45:00,MT836,High-Precision Motor,component,WS002,4,15,50306,MotorWorks,25,8,11
2024-05-01 15:00:00,SN837,Position Sensor,component,WS002,2,9,20018,SensorTech,34,11,5
2024-02-17 14:30:00,CP838,Industrial Computer,component,CS003,1,18,99119,CompTech,9,2,4
2023-09-15 10:00:00,SW839,Control Software Package,component,CS003,1,5,493853,SoftwareSolutions,11,5,1
2023-12-07 09:15:00,LM840,Advanced Lithography Machine,final_product,,1,186,14735646,OurCompany,3,1,0
2024-03-15 14:30:00,OS841,Optical System,subsystem,LM000,1,94,5241336,OpticsCorp,3,1,51
2024-05-16 11:45:00,WS842,Wafer Stage,subsystem,LM000,1,55,2088548,MotionTech,3,1,34
2023-10-11 08:00:00,CS843,Control System,subsystem,LM000,1,48,1046077,ControlSolutions,6,2,25
2023-12-29 16:20:00,FR844,Frame,component,LM000,1,31,483979,StructureCo,8,3,12
2024-04-17 10:00:00,LN845,Lens Assembly,component,OS001,1,46,954287,PrecisionOptics,1,1,22
2024-04-21 13:15:00,LS846,Light Source,component,OS001,1,27,522712,LaserTech,4,1,7
2023-12-27 09:30:00,MR847,Mirror Set,component,OS001,2,19,202778,ReflectCo,8,4,14
2024-04-27 07:45:00,MT848,High-Precision Motor,component,WS002,4,14,48084,MotorWorks,15,8,13
2023-08-23 15:00:00,SN849,Position Sensor,component,WS002,1,10,19251,SensorTech,31,13,5
2024-03-22 14:30:00,CP850,Industrial Computer,component,CS003,1,18,95892,CompTech,8,3,4
2024-07-18 10:00:00,SW851,Control Software Package,component,CS003,1,5,499011,SoftwareSolutions,9,5,1
2024-01-30 09:15:00,LM852,Advanced Lithography Machine,final_product,,1,188,14334896,OurCompany,4,2,0
2023-11-27 14:30:00,OS853,Optical System,subsystem,LM000,1,90,5008201,OpticsCorp,2,1,43
2023-09-10 11:45:00,WS854,Wafer Stage,subsystem,LM000,1,59,1942987,MotionTech,4,1,32
2023-12-13 08:00:00,CS855,Control System,subsystem,LM000,1,44,1043937,ControlSolutions,4,1,22
2024-01-05 16:20:00,FR856,Frame,component,LM000,1,27,496301,StructureCo,9,2,12
2023-10-30 10:00:00,LN857,Lens Assembly,component,OS001,1,47,1008698,PrecisionOptics,1,1,25
2024-02-28 13:15:00,LS858,Light Source,component,OS001,1,31,522986,LaserTech,6,2,7
2024-05-11 09:30:00,MR859,Mirror Set,component,OS001,1,21,190027,ReflectCo,7,4,15
2024-05-04 07:45:00,MT860,High-Precision Motor,component,WS002,4,15,51125,MotorWorks,25,8,11
2023-08-23 15:00:00,SN861,Position Sensor,component,WS002,2,10,19958,SensorTech,38,12,6
2024-04-18 14:30:00,CP862,Industrial Computer,component,CS003,1,21,97969,CompTech,8,2,4
2023-10-10 10:00:00,SW863,Control Software Package,component,CS003,1,5,478458,SoftwareSolutions,12,4,2
2023-08-29 09:15:00,LM864,Advanced Lithography Machine,final_product,,1,178,14699966,OurCompany,5,2,0
2023-12-31 14:30:00,OS865,Optical System,subsystem,LM000,1,85,5067327,OpticsCorp,2,1,46
2024-05-06 11:45:00,WS866,Wafer Stage,subsystem,LM000,1,63,2058218,MotionTech,3,2,34
2024-01-21 08:00:00,CS867,Control System,subsystem,LM000,1,43,995061,ControlSolutions,6,1,23
2023-12-10 16:20:00,FR868,Frame,component,LM000,1,27,494530,StructureCo,6,3,11
2023-10-10 10:00:00,LN869,Lens Assembly,component,OS001,1,41,1006512,PrecisionOptics,2,1,26
2024-06-12 13:15:00,LS870,Light Source,component,OS001,1,30,482049,LaserTech,6,2,8
2024-02-15 09:30:00,MR871,Mirror Set,component,OS001,2,21,201879,ReflectCo,11,3,16
2024-03-30 07:45:00,MT872,High-Precision Motor,component,WS002,3,16,50221,MotorWorks,21,7,13
2024-07-13 15:00:00,SN873,Position Sensor,component,WS002,1,10,20956,SensorTech,24,12,5
2023-11-23 14:30:00,CP874,Industrial Computer,component,CS003,1,18,97326,CompTech,8,3,4
2023-11-01 10:00:00,SW875,Control Software Package,component,CS003,1,4,504714,SoftwareSolutions,9,5,1
2024-06-01 09:15:00,LM876,Advanced Lithography Machine,final_product,,1,177,14900014,OurCompany,3,2,0
2024-01-01 14:30:00,OS877,Optical System,subsystem,LM000,1,81,5133160,OpticsCorp,2,1,51
2024-01-28 11:45:00,WS878,Wafer Stage,subsystem,LM000,1,63,1925596,MotionTech,3,2,39
2024-04-09 08:00:00,CS879,Control System,subsystem,LM000,1,41,1030523,ControlSolutions,4,1,22
2023-11-07 16:20:00,FR880,Frame,component,LM000,1,28,484169,StructureCo,10,2,11
2024-05-27 10:00:00,LN881,Lens Assembly,component,OS001,1,46,990139,PrecisionOptics,2,1,22
2024-06-17 13:15:00,LS882,Light Source,component,OS001,1,29,489831,LaserTech,4,1,7
2023-12-18 09:30:00,MR883,Mirror Set,component,OS001,2,20,203341,ReflectCo,10,4,15
2024-04-11 07:45:00,MT884,High-Precision Motor,component,WS002,3,16,48046,MotorWorks,19,8,11
2023-08-02 15:00:00,SN885,Position Sensor,component,WS002,1,10,19681,SensorTech,31,11,5
2023-08-21 14:30:00,CP886,Industrial Computer,component,CS003,1,18,99624,CompTech,8,2,3
2024-01-15 10:00:00,SW887,Control Software Package,component,CS003,1,4,514597,SoftwareSolutions,12,4,2
2023-12-27 09:15:00,LM888,Advanced Lithography Machine,final_product,,1,179,14367669,OurCompany,3,2,0
2023-12-16 14:30:00,OS889,Optical System,subsystem,LM000,1,87,4767547,OpticsCorp,2,1,50
2023-12-11 11:45:00,WS890,Wafer Stage,subsystem,LM000,1,56,1968747,MotionTech,3,2,38
2024-02-16 08:00:00,CS891,Control System,subsystem,LM000,1,47,1015382,ControlSolutions,4,2,23
2024-04-26 16:20:00,FR892,Frame,component,LM000,1,27,496177,StructureCo,6,3,12
2024-07-24 10:00:00,LN893,Lens Assembly,component,OS001,1,43,1015246,PrecisionOptics,2,1,25
2023-11-18 13:15:00,LS894,Light Source,component,OS001,1,30,501111,LaserTech,4,2,8
2024-05-12 09:30:00,MR895,Mirror Set,component,OS001,1,18,199094,ReflectCo,10,3,17
2024-05-21 07:45:00,MT896,High-Precision Motor,component,WS002,3,14,49554,MotorWorks,14,7,12
2024-04-21 15:00:00,SN897,Position Sensor,component,WS002,1,9,19847,SensorTech,37,11,5
2023-12-08 14:30:00,CP898,Industrial Computer,component,CS003,1,18,96850,CompTech,5,2,3
2024-07-07 10:00:00,SW899,Control Software Package,component,CS003,1,5,499381,SoftwareSolutions,7,4,1
2024-02-08 09:15:00,LM900,Advanced Lithography Machine,final_product,,1,167,15363582,OurCompany,4,2,0
2023-12-10 14:30:00,OS901,Optical System,subsystem,LM000,1,95,5134007,OpticsCorp,3,1,50
2024-01-21 11:45:00,WS902,Wafer Stage,subsystem,LM000,1,62,2080264,MotionTech,5,1,33
2024-02-21 08:00:00,CS903,Control System,subsystem,LM000,1,49,1047291,ControlSolutions,3,1,22
2023-12-19 16:20:00,FR904,Frame,component,LM000,1,29,475597,StructureCo,8,3,11
2024-06-21 10:00:00,LN905,Lens Assembly,component,OS001,1,46,1034959,PrecisionOptics,1,1,24
2024-04-14 13:15:00,LS906,Light Source,component,OS001,1,28,514997,LaserTech,5,2,7
2024-06-24 09:30:00,MR907,Mirror Set,component,OS001,1,21,205247,ReflectCo,10,3,17
2024-01-19 07:45:00,MT908,High-Precision Motor,component,WS002,3,15,47748,MotorWorks,19,8,11
2024-06-25 15:00:00,SN909,Position Sensor,component,WS002,1,9,20680,SensorTech,29,12,5
2023-10-07 14:30:00,CP910,Industrial Computer,component,CS003,1,19,103816,CompTech,9,2,4
2024-05-26 10:00:00,SW911,Control Software Package,component,CS003,1,5,514383,SoftwareSolutions,9,5,2
2024-07-18 09:15:00,LM912,Advanced Lithography Machine,final_product,,1,195,14410612,OurCompany,4,2,0
2023-12-10 14:30:00,OS913,Optical System,subsystem,LM000,1,81,5065910,OpticsCorp,2,1,44
2024-04-26 11:45:00,WS914,Wafer Stage,subsystem,LM000,1,58,2060832,MotionTech,3,1,38
2024-04-10 08:00:00,CS915,Control System,subsystem,LM000,1,42,969348,ControlSolutions,3,2,24
2024-03-13 16:20:00,FR916,Frame,component,LM000,1,27,503880,StructureCo,7,3,12
2024-07-25 10:00:00,LN917,Lens Assembly,component,OS001,1,42,1037695,PrecisionOptics,1,1,23
2023-09-14 13:15:00,LS918,Light Source,component,OS001,1,28,490025,LaserTech,5,2,8
2024-03-29 09:30:00,MR919,Mirror Set,component,OS001,2,20,206289,ReflectCo,11,4,16
2024-06-05 07:45:00,MT920,High-Precision Motor,component,WS002,3,14,49106,MotorWorks,21,7,10
2024-06-11 15:00:00,SN921,Position Sensor,component,WS002,1,9,19410,SensorTech,35,12,6
2023-10-23 14:30:00,CP922,Industrial Computer,component,CS003,1,20,103745,CompTech,7,3,3
2023-12-17 10:00:00,SW923,Control Software Package,component,CS003,1,5,514941,SoftwareSolutions,8,5,2
2024-05-07 09:15:00,LM924,Advanced Lithography Machine,final_product,,1,192,15250929,OurCompany,5,2,0
2024-02-16 14:30:00,OS925,Optical System,subsystem,LM000,1,82,5144794,OpticsCorp,2,1,48
2024-06-20 11:45:00,WS926,Wafer Stage,subsystem,LM000,1,64,1912074,MotionTech,4,2,33
2024-03-09 08:00:00,CS927,Control System,subsystem,LM000,1,48,952960,ControlSolutions,4,1,26
2023-09-15 16:20:00,FR928,Frame,component,LM000,1,32,497199,StructureCo,7,2,12
2023-09-10 10:00:00,LN929,Lens Assembly,component,OS001,1,48,1007695,PrecisionOptics,2,1,23
2024-06-19 13:15:00,LS930,Light Source,component,OS001,1,30,509002,LaserTech,4,2,7
2023-07-31 09:30:00,MR931,Mirror Set,component,OS001,2,20,201184,ReflectCo,11,3,16
2024-01-08 07:45:00,MT932,High-Precision Motor,component,WS002,4,15,52054,MotorWorks,22,8,11
2023-08-03 15:00:00,SN933,Position Sensor,component,WS002,1,9,20419,SensorTech,22,12,5
2024-03-28 14:30:00,CP934,Industrial Computer,component,CS003,1,21,104465,CompTech,7,3,4
2023-11-19 10:00:00,SW935,Control Software Package,component,CS003,1,4,519139,SoftwareSolutions,12,4,1
2024-04-29 09:15:00,LM936,Advanced Lithography Machine,final_product,,1,192,14375238,OurCompany,3,1,0
2024-07-07 14:30:00,OS937,Optical System,subsystem,LM000,1,88,5001458,OpticsCorp,3,1,49
2024-02-28 11:45:00,WS938,Wafer Stage,subsystem,LM000,1,56,1991550,MotionTech,5,1,32
2024-03-21 08:00:00,CS939,Control System,subsystem,LM000,1,47,983177,ControlSolutions,4,2,22
2024-04-05 16:20:00,FR940,Frame,component,LM000,1,30,481564,StructureCo,10,3,10
2023-12-27 10:00:00,LN941,Lens Assembly,component,OS001,1,43,957264,PrecisionOptics,1,1,22
2024-05-29 13:15:00,LS942,Light Source,component,OS001,1,30,512422,LaserTech,6,1,7
2023-11-03 09:30:00,MR943,Mirror Set,component,OS001,2,20,203481,ReflectCo,12,4,15
2023-10-25 07:45:00,MT944,High-Precision Motor,component,WS002,4,13,51953,MotorWorks,25,7,10
2024-06-02 15:00:00,SN945,Position Sensor,component,WS002,2,9,19427,SensorTech,25,11,5
2024-07-21 14:30:00,CP946,Industrial Computer,component,CS003,1,21,98425,CompTech,8,2,3
2023-10-11 10:00:00,SW947,Control Software Package,component,CS003,1,4,505356,SoftwareSolutions,10,5,1
2024-01-12 09:15:00,LM948,Advanced Lithography Machine,final_product,,1,172,15351019,OurCompany,6,1,0
2023-12-25 14:30:00,OS949,Optical System,subsystem,LM000,1,87,5008068,OpticsCorp,2,1,45
2023-12-29 11:45:00,WS950,Wafer Stage,subsystem,LM000,1,65,2033024,MotionTech,3,1,39
2023-10-18 08:00:00,CS951,Control System,subsystem,LM000,1,44,1019614,ControlSolutions,4,1,26
2024-04-22 16:20:00,FR952,Frame,component,LM000,1,30,514687,StructureCo,7,3,11
2023-12-30 10:00:00,LN953,Lens Assembly,component,OS001,1,41,1004478,PrecisionOptics,1,1,22
2024-07-17 13:15:00,LS954,Light Source,component,OS001,1,32,480500,LaserTech,4,2,7
2024-06-22 09:30:00,MR955,Mirror Set,component,OS001,1,19,199246,ReflectCo,8,4,14
2023-11-02 07:45:00,MT956,High-Precision Motor,component,WS002,3,15,51969,MotorWorks,23,8,11
2024-06-14 15:00:00,SN957,Position Sensor,component,WS002,1,9,19779,SensorTech,33,12,6
2023-10-29 14:30:00,CP958,Industrial Computer,component,CS003,1,19,97914,CompTech,5,2,4
2023-12-12 10:00:00,SW959,Control Software Package,component,CS003,1,4,504619,SoftwareSolutions,11,4,2
2024-01-02 09:15:00,LM960,Advanced Lithography Machine,final_product,,1,164,14951332,OurCompany,3,2,0
2023-09-23 14:30:00,OS961,Optical System,subsystem,LM000,1,84,5165674,OpticsCorp,3,1,48
2023-11-02 11:45:00,WS962,Wafer Stage,subsystem,LM000,1,58,1997320,MotionTech,5,1,35
2023-10-09 08:00:00,CS963,Control System,subsystem,LM000,1,44,1019220,ControlSolutions,6,2,22
2023-07-27 16:20:00,FR964,Frame,component,LM000,1,29,484860,StructureCo,7,2,12
2024-01-04 10:00:00,LN965,Lens Assembly,component,OS001,1,47,961949,PrecisionOptics,1,1,26
2024-07-21 13:15:00,LS966,Light Source,component,OS001,1,29,519292,LaserTech,6,1,8
2024-01-09 09:30:00,MR967,Mirror Set,component,OS001,1,19,203361,ReflectCo,10,4,17
2023-10-06 07:45:00,MT968,High-Precision Motor,component,WS002,3,16,49140,MotorWorks,24,7,12
2023-08-18 15:00:00,SN969,Position Sensor,component,WS002,1,10,19837,SensorTech,26,12,5
2024-02-07 14:30:00,CP970,Industrial Computer,component,CS003,1,21,97131,CompTech,6,3,4
2024-07-16 10:00:00,SW971,Control Software Package,component,CS003,1,5,500144,SoftwareSolutions,10,5,2
2024-02-10 09:15:00,LM972,Advanced Lithography Machine,final_product,,1,175,14578268,OurCompany,5,1,0
2023-09-20 14:30:00,OS973,Optical System,subsystem,LM000,1,97,4916221,OpticsCorp,3,1,45
2024-04-28 11:45:00,WS974,Wafer Stage,subsystem,LM000,1,62,1985770,MotionTech,4,2,35
2023-09-21 08:00:00,CS975,Control System,subsystem,LM000,1,44,1005771,ControlSolutions,6,2,24
2023-12-16 16:20:00,FR976,Frame,component,LM000,1,32,479699,StructureCo,7,3,12
2023-12-16 10:00:00,LN977,Lens Assembly,component,OS001,1,43,1004293,PrecisionOptics,1,1,22
2024-03-02 13:15:00,LS978,Light Source,component,OS001,1,28,488641,LaserTech,6,1,8
2024-06-11 09:30:00,MR979,Mirror Set,component,OS001,1,19,205491,ReflectCo,8,4,15
2023-10-30 07:45:00,MT980,High-Precision Motor,component,WS002,3,14,49136,MotorWorks,18,7,11
2024-02-11 15:00:00,SN981,Position Sensor,component,WS002,1,10,20566,SensorTech,28,10,5
2024-06-16 14:30:00,CP982,Industrial Computer,component,CS003,1,21,97400,CompTech,7,2,4
2024-04-28 10:00:00,SW983,Control Software Package,component,CS003,1,5,481341,SoftwareSolutions,12,5,1
2024-05-31 09:15:00,LM984,Advanced Lithography Machine,final_product,,1,179,15583465,OurCompany,4,2,0
2024-06-01 14:30:00,OS985,Optical System,subsystem,LM000,1,95,4890336,OpticsCorp,3,1,46
2023-12-30 11:45:00,WS986,Wafer Stage,subsystem,LM000,1,65,2088467,MotionTech,3,2,35
2023-12-12 08:00:00,CS987,Control System,subsystem,LM000,1,42,1022284,ControlSolutions,4,1,24
2024-07-15 16:20:00,FR988,Frame,component,LM000,1,29,523408,StructureCo,10,3,12
2024-06-23 10:00:00,LN989,Lens Assembly,component,OS001,1,42,1019799,PrecisionOptics,2,1,23
2023-09-11 13:15:00,LS990,Light Source,component,OS001,1,32,506660,LaserTech,5,1,7
2024-02-13 09:30:00,MR991,Mirror Set,component,OS001,2,19,209780,ReflectCo,8,3,16
2024-02-16 07:45:00,MT992,High-Precision Motor,component,WS002,3,14,49427,MotorWorks,22,7,12
2023-10-02 15:00:00,SN993,Position Sensor,component,WS002,2,10,20591,SensorTech,38,13,6
2023-12-07 14:30:00,CP994,Industrial Computer,component,CS003,1,18,97407,CompTech,10,2,4
2024-01-11 10:00:00,SW995,Control Software Package,component,CS003,1,4,518360,SoftwareSolutions,11,4,2
2024-03-12 09:15:00,LM996,Advanced Lithography Machine,final_product,,1,191,14813257,OurCompany,5,1,0
2023-10-13 14:30:00,OS997,Optical System,subsystem,LM000,1,84,4978922,OpticsCorp,3,1,48
2024-05-25 11:45:00,WS998,Wafer Stage,subsystem,LM000,1,60,1932718,MotionTech,4,1,35
2024-02-28 08:00:00,CS999,Control System,subsystem,LM000,1,42,1011741,ControlSolutions,3,2,22
